Allocated amount cannot be negative,Allocated amount cannot be negative,
Allocation,Allocation,
Allocations,Allocations,
Allotted Qty,Allotted Qty,
Allow,Allow,
Allow Account Creation Against Child Company,Allow Account Creation Against Child Company,
Allow Alternative Item,Allow Alternative Item,
Allow Alternative Item must be checked on Item {},Allow Alternative Item must be checked on Item {},
Allow Continuous Material Consumption,Allow Continuous Material Consumption,
Allow Excess Material Transfer,Allow Excess Material Transfer,
Allow In Returns,Allow In Returns,
Allow Internal Transfers at Arm's Length Price,Allow Internal Transfers at Arm's Length Price,
Allow Item To Be Added Multiple Times in a Transaction,Allow Item To Be Added Multiple Times in a Transaction,
Allow Item to Be Added Multiple Times in a Transaction,Allow Item to Be Added Multiple Times in a Transaction,
Allow Item to be Added Multiple Times in a Transaction,Allow Item to be Added Multiple Times in a Transaction,
Allow Lead Duplication based on Emails,Allow Lead Duplication based on Emails,
Allow Material Transfer from Delivery Note to Sales Invoice,Allow Material Transfer from Delivery Note to Sales Invoice,
Allow Material Transfer from Purchase Receipt to Purchase Invoice,Allow Material Transfer from Purchase Receipt to Purchase Invoice,
Allow Multiple Material Consumption,Allow Multiple Material Consumption,
Allow Multiple Sales Orders Against a Customer's Purchase Order,Allow Multiple Sales Orders Against a Customer's Purchase Order,
Allow Negative Stock,Allow Negative Stock,
Allow Negative rates for Items,Allow Negative rates for Items,
Allow Or Restrict Dimension,Allow Or Restrict Dimension,
Allow Overtime,Allow Overtime,
Allow Partial Payment,Allow Partial Payment,
Allow Partial Reservation,Allow Partial Reservation,
Allow Production on Holidays,Allow Production on Holidays,
Allow Purchase,Allow Purchase,
Allow Purchase Invoice Creation Without Purchase Order,Allow Purchase Invoice Creation Without Purchase Order,
Allow Purchase Invoice Creation Without Purchase Receipt,Allow Purchase Invoice Creation Without Purchase Receipt,
Allow Rename Attribute Value,Allow Rename Attribute Value,
Allow Resetting Service Level Agreement,Allow Resetting Service Level Agreement,
Allow Resetting Service Level Agreement from Support Settings.,Allow Resetting Service Level Agreement from Support Settings.,
Allow Sales,Allow Sales,
Allow Sales Invoice Creation Without Delivery Note,Allow Sales Invoice Creation Without Delivery Note,
Allow Sales Invoice Creation Without Sales Order,Allow Sales Invoice Creation Without Sales Order,
Allow Sales Order Creation For Expired Quotation,Allow Sales Order Creation For Expired Quotation,
Allow Stale Exchange Rates,Allow Stale Exchange Rates,
Allow UOM with Conversion Rate Defined in Item,Allow UOM with Conversion Rate Defined in Item,
Allow User to Edit Discount,Allow User to Edit Discount,
Allow User to Edit Price List Rate in Transactions,Allow User to Edit Price List Rate in Transactions,
Allow User to Edit Rate,Allow User to Edit Rate,
Allow Zero Rate,Allow Zero Rate,
Allow Zero Valuation Rate,Allow Zero Valuation Rate,
Allow existing Serial No to be Manufactured/Received again,Allow existing Serial No to be Manufactured/Received again,
Allow material consumptions without immediately manufacturing finished goods against a Work Order,Allow material consumptions without immediately manufacturing finished goods against a Work Order,
Allow to Edit Stock UOM Qty for Purchase Documents,Allow to Edit Stock UOM Qty for Purchase Documents,
Allow to Edit Stock UOM Qty for Sales Documents,Allow to Edit Stock UOM Qty for Sales Documents,
Allow to Make Quality Inspection after Purchase / Delivery,Allow to Make Quality Inspection after Purchase / Delivery,
Allow transferring raw materials even after the Required Quantity is fulfilled,Allow transferring raw materials even after the Required Quantity is fulfilled,
Allowed,Allowed,
Allowed Dimension,Allowed Dimension,
Allowed Doctypes,Allowed Doctypes,
Allowed To Transact With,Allowed To Transact With,
Allowed primary roles are 'Customer' and 'Supplier'. Please select one of these roles only.,Allowed primary roles are 'Customer' and 'Supplier'. Please select one of these roles only.,
Allows to keep aside a specific quantity of inventory for a particular order.,Allows to keep aside a specific quantity of inventory for a particular order.,
Already Picked,Already Picked,
Already record exists for the item {0},Already record exists for the item {0},
"Already set default in pos profile {0} for user {1}, kindly disabled default","Already set default in pos profile {0} for user {1}, kindly disabled default",
Alternate Item,Alternate Item,
Alternative Item Code,Alternative Item Code,
Alternative Item Name,Alternative Item Name,
Alternative Items,Alternative Items,
Alternative item must not be same as item code,Alternative item must not be same as item code,
"Alternatively, you can download the template and fill your data in.","Alternatively, you can download the template and fill your data in.",
Amended From,Amended From,
Amount,Amount,
Amount (AED),Amount (AED),
Amount (Company Currency),Amount (Company Currency),
Amount Delivered,Amount Delivered,
Amount Difference,Amount Difference,
Amount Difference with Purchase Invoice,Amount Difference with Purchase Invoice,
Amount Eligible for Commission,Amount Eligible for Commission,
Amount In Figure,Amount In Figure,
Amount in Account Currency,Amount in Account Currency,
Amount in Words,Amount in Words,
Amount in party's bank account currency,Amount in party's bank account currency,
Amount in transaction currency,Amount in transaction currency,
Amount to Bill,Amount to Bill,
Amount {0} {1} against {2} {3},Amount {0} {1} against {2} {3},
Amount {0} {1} deducted against {2},Amount {0} {1} deducted against {2},
Amount {0} {1} transferred from {2} to {3},Amount {0} {1} transferred from {2} to {3},
Amount {0} {1} {2} {3},Amount {0} {1} {2} {3},
Amounts,Amounts,
Amt,Amt,
An Item Group is a way to classify items based on types.,An Item Group is a way to classify items based on types.,
An error has been appeared while reposting item valuation via {0},An error has been appeared while reposting item valuation via {0},
An error occured for certain Items while creating Material Requests based on Re-order level. Please rectify these issues :,An error occured for certain Items while creating Material Requests based on Re-order level. Please rectify these issues :,
An error occurred during the update process,An error occurred during the update process,
An item cannot be both stock item and a template.,An item cannot be both stock item and a template.,
Analysis Chart,Analysis Chart,
Annual,Annual,
Annual Billing: {0},Annual Billing: {0},
Annual Expenses,Annual Expenses,
Annual Income,Annual Income,
Annual Revenue,Annual Revenue,
Another Budget record '{0}' already exists against {1} '{2}' and account '{3}' for fiscal year {4},Another Budget record '{0}' already exists against {1} '{2}' and account '{3}' for fiscal year {4},
"Another Cost Center Allocation record {0} applicable from {1}, hence this allocation will be applicable upto {2}","Another Cost Center Allocation record {0} applicable from {1}, hence this allocation will be applicable upto {2}",
Another Payment Request is already processed,Another Payment Request is already processed,
Another Sales Person {0} exists with the same Employee id,Another Sales Person {0} exists with the same Employee id,
"Any one of following filters required: warehouse, Item Code, Item Group","Any one of following filters required: warehouse, Item Code, Item Group",
Applicable Charges,Applicable Charges,
Applicable Dimension,Applicable Dimension,
Applicable For,Applicable For,
Applicable Holiday List,Applicable Holiday List,
Applicable Modules,Applicable Modules,
Applicable On Account,Applicable On Account,
Applicable To (Designation),Applicable To (Designation),
Applicable To (Employee),Applicable To (Employee),
Applicable To (Role),Applicable To (Role),
Applicable To (User),Applicable To (User),
Applicable for Countries,Applicable for Countries,
Applicable for Users,Applicable for Users,
Applicable for external driver,Applicable for external driver,
"Applicable if the company is SpA, SApA or SRL","Applicable if the company is SpA, SApA or SRL",
Applicable if the company is a limited liability company,Applicable if the company is a limited liability company,
Applicable if the company is an Individual or a Proprietorship,Applicable if the company is an Individual or a Proprietorship,
Applicable on Material Request,Applicable on Material Request,
Applicable on Purchase Order,Applicable on Purchase Order,
Applicable on booking actual expenses,Applicable on booking actual expenses,
Application of Funds (Assets),Application of Funds (Assets),
Applied Coupon Code,Applied Coupon Code,
Applied on each reading.,Applied on each reading.,
Applied putaway rules.,Applied putaway rules.,
Applies To,Applies To,
Apply Additional Discount On,Apply Additional Discount On,
Apply Discount On,Apply Discount On,
Apply Discount on Discounted Rate,Apply Discount on Discounted Rate,
Apply Discount on Rate,Apply Discount on Rate,
Apply Multiple Pricing Rules,Apply Multiple Pricing Rules,
Apply On,Apply On,
Apply Putaway Rule,Apply Putaway Rule,
Apply Recursion Over (As Per Transaction UOM),Apply Recursion Over (As Per Transaction UOM),
Apply Rule On Brand,Apply Rule On Brand,
Apply Rule On Item Code,Apply Rule On Item Code,
Apply Rule On Item Group,Apply Rule On Item Group,
Apply Rule On Other,Apply Rule On Other,
Apply SLA for Resolution Time,Apply SLA for Resolution Time,
Apply TDS,Apply TDS,
Apply Tax Withholding Amount,Apply Tax Withholding Amount,
Apply restriction on dimension values,Apply restriction on dimension values,
Apply to All Inventory Documents,Apply to All Inventory Documents,
Apply to Document,Apply to Document,
Appointment,Appointment,
Appointment Booking Settings,Appointment Booking Settings,
Appointment Booking Slots,Appointment Booking Slots,
Appointment Confirmation,Appointment Confirmation,
Appointment Created Successfully,Appointment Created Successfully,
Appointment Details,Appointment Details,
Appointment Duration (In Minutes),Appointment Duration (In Minutes),
Appointment Scheduling Disabled,Appointment Scheduling Disabled,
Appointment Scheduling has been disabled for this site,Appointment Scheduling has been disabled for this site,
Appointment With,Appointment With,
Appointment was created. But no lead was found. Please check the email to confirm,Appointment was created. But no lead was found. Please check the email to confirm,
Approving Role (above authorized value),Approving Role (above authorized value),
Approving Role cannot be same as role the rule is Applicable To,Approving Role cannot be same as role the rule is Applicable To,
Approving User  (above authorized value),Approving User  (above authorized value),
Approving User cannot be same as user the rule is Applicable To,Approving User cannot be same as user the rule is Applicable To,
Approximately match the description/party name against parties,Approximately match the description/party name against parties,
Apps,Apps,
Are you sure you want to clear all demo data?,Are you sure you want to clear all demo data?,
Are you sure you want to delete this Item?,Are you sure you want to delete this Item?,
Are you sure you want to delete {0}?<p>This action will also delete all associated Common Code documents.</p>,Are you sure you want to delete {0}?<p>This action will also delete all associated Common Code documents.</p>,
Are you sure you want to restart this subscription?,Are you sure you want to restart this subscription?,
Area,Area,
Area UOM,Area UOM,
